UniqueCount	AmbigCount
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
5	7
0	0
0	0
0	0
2	2
0	0
0	0
1	1
0	0
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
2	1
0	0
2	3
0	1
0	0
0	0
0	0
0	1
0	0
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	5
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	1
0	0
1	1
1	0
0	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	1
8	3
0	0
0	0
0	0
0	0
1	4
0	0
0	0
0	0
0	0
0	0
0	2
0	5
2	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
1	2
0	0
0	0
0	0
0	0
10	6
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
9	5
0	0
0	1
0	0
0	0
0	1
0	0
1	0
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	2
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	2
0	2
0	1
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	9
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	3
22	18
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	2
0	0
3	1
0	0
0	0
1	3
4	5
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	3
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	2
0	0
0	0
4	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
1	1
2	2
1	0
0	0
0	0
1	3
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	0
3	3
0	0
0	0
3	1
0	0
3	1
0	0
0	0
0	0
0	0
8	10
0	1
0	0
0	1
0	0
0	0
2	1
0	0
0	1
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	8
0	0
0	0
0	0
0	0
41	41
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	0
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	3
0	0
0	1
0	0
1	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	1
0	0
2	22
0	0
0	0
0	0
0	0
0	0
1	9
0	0
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
1	6
0	0
0	0
1	0
0	0
0	1
0	0
1	1
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
1	6
27	21
0	6
0	1
0	0
2	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	2
0	0
2	0
0	0
4	1
0	0
0	0
0	0
0	0
0	1
1	0
0	0
0	0
2	0
0	0
0	0
0	2
40	21
0	0
1	0
0	0
0	0
2	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
6	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
2	1
0	0
0	0
0	0
0	0
0	0
0	0
12	16
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	0
1	2
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
2	8
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	3
1	2
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
10	4
0	0
0	0
1	2
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
5	1
0	0
0	0
3	3
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
6	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	3
0	0
3	0
1	6
4	3
1	0
1	1
0	0
1	0
0	0
2	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
1	4
5	4
0	0
2	6
0	2
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	0
1	3
5	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	1
3	0
2	2
0	0
22	22
0	3
0	1
0	0
0	0
8	5
1	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	4
0	0
0	9
0	0
0	0
1	0
0	2
0	0
0	0
1	0
0	0
0	0
0	0
5	1
0	0
0	1
0	0
0	2
0	0
16	14
0	0
1	3
4	2
0	0
0	0
1	0
25	35
5	9
0	0
0	0
0	0
0	0
0	0
16	10
0	0
0	0
0	0
0	7
0	8
0	0
0	0
0	0
5	11
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
2	1
0	0
0	0
0	2
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
6	2
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	3
0	0
2	0
0	0
0	3
0	0
0	0
0	4
0	0
1	0
0	0
2	0
0	2
5	6
0	0
1	1
0	0
0	0
0	0
0	0
1	3
1	1
1	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
7	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
1	1
0	0
0	2
0	0
0	0
0	0
0	0
5	13
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	1
0	11
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	6
0	0
0	0
0	0
0	0
2	2
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
3	2
2	0
0	0
0	0
0	6
6	11
0	5
0	0
0	0
0	0
0	1
0	0
0	11
0	0
0	0
0	0
0	0
16	10
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	6
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	33
1	0
0	2
0	1
0	0
0	0
0	3
0	0
0	0
0	0
0	1
0	3
5	6
0	0
0	0
0	0
1	0
0	0
1	0
0	0
1	1
0	0
0	0
0	0
2	1
0	0
2	0
1	10
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
1	7
0	0
0	1
0	4
2	0
0	7
1	7
0	1
0	0
36	35
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
4	7
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
2	1
0	0
0	0
0	0
1	4
0	0
0	1
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	3
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	5
0	0
1	0
0	0
0	0
0	2
0	0
0	1
0	0
0	0
4	3
0	0
0	0
1	1
0	0
0	0
0	0
3	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	1
3	2
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	0
2	0
0	1
0	0
0	0
0	0
0	2
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	2
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	2
1	1
1	0
0	0
0	0
0	0
0	0
0	0
1	0
1	1
0	0
0	0
0	1
0	0
0	0
0	0
29	18
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	2
0	0
0	0
0	0
0	0
0	2
0	3
0	0
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
3	1
0	0
0	0
0	0
0	1
2	1
2	0
0	2
1	0
0	0
3	4
0	0
4	3
0	0
1	1
0	0
0	0
0	0
0	0
9	6
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
6	6
2	1
1	1
0	0
0	0
0	0
0	3
0	0
1	0
9	7
0	1
0	0
4	2
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
2	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
0	10
1	1
0	0
0	0
0	0
0	2
8	8
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	2
2	2
0	0
0	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
82	124
15	28
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
3	0
4	3
3	3
3	1
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
6	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
5	2
4	2
0	0
0	0
1	0
0	0
0	0
0	0
0	6
0	0
0	1
0	3
0	0
0	1
0	0
0	0
0	2
1	1
0	0
1	0
0	0
0	0
3	7
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	1
2	2
0	0
0	0
0	1
0	1
2	0
1	0
0	0
0	0
0	15
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	2
0	0
2	2
0	1
7	4
0	1
0	0
0	0
0	0
0	0
0	0
1	2
0	0
1	3
0	0
0	0
0	0
1	0
0	0
7	5
1	0
0	0
1	1
12	6
0	0
0	0
8	9
32	16
9	5
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	2
0	0
0	0
2	1
0	0
0	0
0	0
1	0
2	6
0	0
1	0
3	1
0	1
0	0
0	0
0	0
0	0
0	0
22	12
0	0
0	0
0	4
0	1
0	0
0	1
0	1
0	0
0	1
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
7	8
0	0
0	0
0	1
1	0
0	0
0	1
0	1
0	0
0	1
0	8
0	0
0	4
0	0
1	0
0	0
0	0
2	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
7	4
3	5
0	0
0	0
1	1
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	1
0	1
1	0
13	15
0	0
0	1
0	0
0	0
0	0
0	0
19	19
0	0
0	0
0	0
0	0
1	1
0	0
0	1
0	0
0	1
1	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	8
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
5	1
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	2
0	1
0	0
2	0
0	1
0	0
0	0
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	10
0	8
1	0
0	0
0	0
1	1
1	1
0	0
0	1
0	0
1	0
0	0
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	1
1	0
0	0
0	0
0	2
0	0
0	0
1	0
0	0
1	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
3	3
2	2
0	0
3	12
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
11	15
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	7
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
25	16
1	0
1	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	9
0	0
0	0
0	0
1	0
0	1
1	1
0	0
0	0
0	0
0	1
0	0
1	1
0	0
0	1
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	5
1	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
1	2
0	0
0	1
16	18
0	0
0	0
0	1
0	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
1	0
0	0
0	0
1	0
0	0
1	0
1	1
2	0
0	0
0	0
1	0
0	0
2	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
1	10
0	0
0	0
0	0
0	0
0	0
4	0
2	1
0	0
0	0
0	0
52	57
0	0
0	3
0	0
4	3
0	0
0	0
1	1
0	0
5	6
0	1
0	2
0	0
2	2
0	0
2	2
0	0
0	0
0	0
2	0
0	0
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	2
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	0
0	0
1	3
0	0
3	1
2	1
0	1
0	0
1	0
1	1
0	0
0	0
1	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	4
0	0
0	0
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	3
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
14	9
0	1
0	0
0	0
0	0
0	0
0	0
6	3
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	0
1	1
0	0
0	2
0	0
0	0
0	0
0	0
29	32
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
1	2
20	15
1	0
0	0
2	9
2	1
0	0
0	0
2	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
1	0
0	0
0	0
4	2
1	0
0	1
4	4
0	0
16	9
1	5
0	0
2	0
0	0
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	5
1	0
0	0
0	1
0	0
0	0
1	0
0	0
1	2
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
2	3
0	0
0	2
0	2
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	2
8	6
0	1
0	0
0	0
0	0
6	4
11	17
1	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
4	6
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	2
0	0
0	0
0	0
0	0
1	2
5	2
0	0
0	0
0	0
4	5
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	2
0	0
0	0
0	1
0	0
1	1
0	0
0	0
0	0
0	0
0	0
1	4
0	0
0	0
1	0
0	6
0	0
5	4
0	0
0	0
0	0
0	0
0	0
10	4
0	0
1	0
2	1
24	14
8	9
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
1	0
1	2
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	0
0	0
9	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
0	0
0	1
0	0
0	5
0	0
0	0
0	1
0	1
0	0
0	1
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	0
1	0
0	1
0	0
0	0
2	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
5	11
0	0
2	0
0	0
0	0
0	0
0	0
0	0
3	4
0	1
0	0
0	0
0	1
1	1
3	2
0	0
2	0
0	1
0	0
0	0
0	2
1	1
0	0
0	0
0	0
0	0
1	0
0	1
3	7
2	1
1	1
0	0
0	0
0	0
0	0
1	2
0	0
0	1
0	0
0	0
0	0
0	8
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
3	7
1	5
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
1	1
0	0
0	1
1	0
4	13
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	2
0	0
5	8
0	0
0	0
0	0
0	0
0	1
0	0
0	11
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
1	1
1	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	4
0	0
0	0
0	0
0	0
0	0
4	5
2	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
3	1
0	0
1	6
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	2
0	0
0	0
1	0
1	4
1	1
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	5
1	5
0	0
2	1
1	0
0	0
0	0
0	0
1	7
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1	2
0	0
1	0
0	0
0	0
0	0
3	3
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
7	7
0	1
0	0
0	6
1	3
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4	5
0	1
0	0
0	0
0	0
0	1
0	0
0	4
1	3
0	0
0	0
1	0
1	0
0	0
0	1
0	0
0	0
0	0
4	1
0	0
0	0
0	0
0	0
1	0
0	2
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	7
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
3	5
5	4
0	0
0	0
0	0
0	12
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
7	9
0	16
0	0
0	0
0	1
0	1
0	0
0	0
1	1
